Адрес'A0.0'A0.1'A0.2'A0.3'A0.4'A0.5'A0.6'A0.7'A1.0'A1.1'A1.2'A1.3'A1.4'A1.5'A1.6'A1.7'DB10'DB10'DB10'DB10'DB10'DB10'DB10'DB10'DB10'DB10'DB10'DB10'DB10'DB10'
Имя'Z2'Z2R'Z1'Z1R'J'Z5'V1'V2'E1'E2'E3'M'F'D'H1'H2' DW10' DW11' DW12' DW13' DW14' DW15' DW16' DW17' DW90' DW91' DW92' DW163' DW165' DW166'
Комментарий'nasos 2 na linii 250 bar'nasos 2 na linii 200 bar'nasos 1 na linii 250 bar'nasos 1 na linii 200 bar'soedinenie nasosa 1 - nasosa 2'wspomogatelxnyj nasos 5 na linii'akkumulqtornaq batareq 1 na linii'akkumulqtornaq batareq 2 na linii'nazad puanson'snqtie prodwiveniq puansona'wkl.akkumulqtorow dlq prodwiv.puansona'wpered puanson - pressowanie'dekompressiq 0'zakrytx napolnitelxnyj klapan'zakrytx kontejner'otkrytx kontejner' poziciya pusnsona' poziciya kontejnera' poziciya nozha' poziciya zagr 1' poziciya zagr 2' davlenie gc' davlenie prizhima kontejnera' poziciya nk' rashod RSV7' rashod RSV5' rashod RSV6' vyhodnaya skorost petli os' rashod nasosa 2' rashod nasosa 1'
 8: 8:21,138'0'0'0'0'0'1'1'1'0'0'0'0'1'1'0'0'+01626'-00062'+00785'+07817'+07642'+00057'+00253'+01518'-32768'+00000'+01650'-00008'+00000'+00000'
 8: 8:21,393'0'0'0'0'0'1'1'1'0'0'0'0'0'1'0'0'+01624'-00057'+00781'+07817'+07644'+00000'+00204'+01518'-32768'+00000'-32768'-00008'+00000'+00000'
 8: 8:21,664'0'0'0'0'0'1'1'1'0'0'0'0'0'1'0'0'+01623'-00042'+00769'+07819'+07642'+00000'+00011'+01518'-32768'+00000'-32768'-00008'+00000'+00000'
 8: 8:21,919'0'0'0'0'0'1'1'1'0'0'0'0'0'1'0'0'+01623'-00037'+00761'+07817'+07642'+00000'+00003'+01518'-32768'+00000'-32768'-00008'+00000'+00000'
 8: 8:22,204'0'0'0'0'0'1'1'1'0'0'0'0'0'1'0'0'+01623'-00037'+00755'+07819'+07642'+00000'+00002'+01518'-32768'+00000'-32768'-00008'+00000'+00000'
 8: 8:22,475'0'0'0'0'0'1'1'1'0'0'0'0'0'1'0'0'+01623'-00036'+00751'+07817'+07642'+00000'+00001'+01518'-32768'+00000'-32768'-00008'+00000'+00000'
 8: 8:22,745'0'0'0'0'1'1'1'1'0'0'0'0'1'1'0'1'+01623'-00036'+00750'+07817'+07642'+00000'+00001'+01517'-32768'+00000'-32768'-00008'+00100'+00100'
 8: 8:23, 31'1'0'1'0'1'1'1'1'0'0'0'0'1'1'0'1'+01623'-00035'+00749'+07817'+07642'+00000'+00001'+01517'-32768'+00000'-32768'-00008'+00100'+00100'
 8: 8:23,286'1'0'1'0'1'1'1'1'0'0'0'0'1'1'0'1'+01622'-00028'+00749'+07817'+07642'+00000'+00001'+01517'-32768'+00000'-32768'-00008'+00100'+00100'
 8: 8:23,571'1'0'1'0'1'1'1'1'0'0'0'0'1'1'0'1'+01622'+00019'+00756'+07817'+07642'+00000'+00002'+01517'-32768'+00000'-32768'-00008'+00100'+00100'
 8: 8:23,842'1'0'1'0'1'1'1'1'0'0'0'0'1'1'0'1'+01622'+00084'+00775'+07817'+07642'+00000'+00003'+01517'-32768'+00000'-32768'-00008'+00100'+00100'
 8: 8:24, 97'1'0'1'0'1'1'1'1'0'0'0'0'1'1'0'1'+01623'+00150'+00798'+07817'+07642'+00000'+00003'+01517'-32768'+00000'-32768'-00008'+00100'+00100'
 8: 8:24,337'1'0'1'0'1'1'1'1'0'0'0'0'1'1'0'1'+01623'+00214'+00828'+07817'+07642'+00000'+00002'+01517'-32768'+00000'-32768'-00008'+00100'+00100'
 8: 8:24,578'1'0'1'0'1'1'1'1'0'0'0'0'1'1'0'1'+01623'+00268'+00857'+07817'+07642'+00000'+00002'+01517'-32768'+00000'-32768'-00008'+00100'+00100'
 8: 8:24,818'1'0'1'0'1'1'1'1'0'0'0'0'1'1'0'1'+01623'+00323'+00889'+07817'+07644'+00000'+00002'+01517'-32768'+00000'-32768'-00008'+00100'+00100'
 8: 8:25, 88'1'0'1'0'0'1'1'1'0'0'0'0'1'0'0'1'+01623'+00380'+00923'+07819'+07642'+00000'+00002'+01502'-32768'+00000'-32768'-00008'+00000'+00200'
 8: 8:25,374'0'0'1'0'0'1'1'1'0'0'0'0'1'0'0'1'+01623'+00443'+00964'+07817'+07642'+00000'+00006'+01220'-32768'+00000'-32768'-00008'+00000'+00200'
 8: 8:25,659'0'0'1'0'0'1'1'1'0'0'0'0'1'0'0'1'+01623'+00494'+01000'+07817'+07642'+00000'+00032'+00932'-32768'+00000'-32768'-00008'+00000'+00200'
 8: 8:25,900'0'0'1'0'0'1'1'1'0'0'0'0'1'0'0'1'+01623'+00604'+01041'+07817'+07642'+00000'+00041'+00668'-32768'+00000'-32768'-00008'+00000'+00200'
 8: 8:26,140'0'0'1'0'0'1'1'1'1'0'0'0'0'0'0'1'+01620'+00753'+01098'+07817'+07642'+00000'+00034'+00492'-32768'+00000'-32768'-00008'+01020'+00200'
 8: 8:26,410'1'0'1'0'0'1'1'1'1'0'1'0'0'0'0'1'+01603'+00916'+01176'+07817'+07642'+00000'+00028'+00493'-32768'+00000'-32768'-00008'+01020'+00200'
 8: 8:26,636'1'0'1'0'0'1'1'1'1'0'1'0'0'0'0'1'+01590'+01066'+01266'+07819'+07644'+00000'+00027'+00491'-32768'+00000'-32768'-00008'+01020'+00200'
 8: 8:26,936'1'0'1'0'0'1'1'1'1'0'1'0'0'0'0'1'+01548'+01202'+01364'+07817'+07642'+00000'+00027'+00491'-32768'+00000'-32768'-00008'+01020'+00200'
 8: 8:27,222'1'0'1'0'0'1'1'1'1'0'1'0'0'0'0'1'+01485'+01371'+01495'+07817'+07642'+00000'+00028'+00491'-32768'+00000'-32768'-00008'+01020'+00200'
 8: 8:27,477'1'0'1'0'0'1'1'1'1'0'1'0'0'0'0'1'+01433'+01518'+01615'+07819'+07642'+00000'+00028'+00491'-32768'+00000'-32768'-00008'+01020'+00200'
 8: 8:27,732'1'0'1'0'0'1'1'1'1'0'1'0'0'0'0'1'+01381'+01664'+01739'+07819'+07642'+00000'+00028'+00491'-32768'+00000'-32768'-00008'+01020'+00200'
 8: 8:27,988'1'0'1'0'0'1'1'1'1'0'1'0'0'0'0'0'+01328'+01788'+01868'+07819'+07642'+00000'+00028'+00491'-32768'+00000'-32768'-00008'+01020'+00000'
 8: 8:28,258'1'0'0'0'0'1'1'1'1'0'1'0'0'0'0'0'+01279'+01801'+01962'+07821'+07644'+00000'+00008'+00491'-32768'+00000'-32768'-00008'+01020'+00850'
 8: 8:28,483'1'0'0'0'0'1'1'1'1'0'1'0'0'0'0'0'+01228'+01801'+02035'+07819'+07642'+00000'+00004'+00491'-32768'+00000'-32768'-00008'+01020'+00850'
 8: 8:28,754'1'0'1'0'0'1'1'1'1'0'1'0'0'0'0'0'+01180'+01801'+02086'+07819'+07642'+00000'+00003'+00491'-32768'+00000'-32768'-00008'+01020'+00850'
 8: 8:28,994'1'0'1'0'0'1'1'1'1'0'1'0'0'0'0'0'+01128'+01801'+02126'+07821'+07642'+00000'+00002'+00491'-32768'+00000'-32768'-00008'+01020'+00850'
 8: 8:29,249'1'0'1'0'0'1'1'1'1'0'1'0'0'0'0'0'+01079'+01801'+02156'+07821'+07642'+00000'+00001'+00491'-32768'+00000'-32768'-00008'+01020'+00850'
 8: 8:29,490'1'0'1'0'0'1'1'1'1'0'1'0'0'0'0'0'+01028'+01801'+02179'+07821'+07642'+00000'+00001'+00491'-32768'+00000'-32768'-00008'+01020'+00850'
 8: 8:29,760'1'0'1'0'0'1'1'1'1'0'1'0'0'0'0'0'+00979'+01800'+02196'+07819'+07644'+00000'+00001'+00491'-32768'+00000'-32768'-00008'+01020'+00850'
 8: 8:30,  1'1'0'1'0'0'1'1'1'1'0'1'0'0'0'0'0'+00928'+01800'+02209'+07821'+07642'+00000'+00001'+00491'-32768'+00000'-32768'-00008'+01020'+00850'
 8: 8:30,271'1'0'1'0'0'1'1'1'1'0'1'0'0'0'0'0'+00879'+01800'+02218'+07819'+07642'+00000'+00000'+00491'-32768'+00000'-32768'-00008'+01020'+00300'
 8: 8:30,526'1'0'1'0'0'1'1'1'1'0'1'0'0'0'0'0'+00825'+01800'+02225'+07819'+07642'+00000'+00000'+00491'-32768'+00000'-32768'-00008'+01020'+00300'
 8: 8:30,797'1'0'1'0'0'1'1'1'1'0'1'0'0'0'0'0'+00774'+01800'+02231'+07819'+07642'+00000'+00000'+00491'-32768'+00000'-32768'-00008'+01020'+00300'
 8: 8:31, 52'1'0'1'0'0'1'1'1'1'0'1'0'0'0'0'0'+00720'+01800'+02236'+07819'+07642'+00000'+00000'+00491'-32768'+00000'-32768'-00008'+01020'+00350'
 8: 8:31,292'1'0'1'0'0'1'1'1'1'0'1'0'0'0'0'0'+00669'+01801'+02238'+07821'+07642'+00000'+00000'+00491'-32768'+00000'-32768'-00008'+01020'+00350'
 8: 8:31,563'1'0'1'0'0'1'1'1'1'0'1'0'0'0'0'0'+00619'+01800'+02241'+07819'+07644'+00000'+00000'+00491'-32768'+00000'-32768'-00008'+01020'+00350'
 8: 8:31,818'1'0'1'0'0'1'1'1'1'0'1'0'0'0'0'0'+00566'+01800'+02243'+07819'+07642'+00000'+00000'+00491'-32768'+00000'-32768'-00008'+01020'+00350'
 8: 8:32, 89'1'0'1'0'0'1'1'1'1'0'1'0'0'0'0'0'+00515'+01800'+02243'+07819'+07642'+00000'+00000'+00491'-32768'+00000'-32768'-00008'+01020'+00350'
 8: 8:32,374'1'0'1'0'0'1'1'1'1'0'1'0'0'0'0'0'+00456'+01800'+02246'+07819'+07642'+00000'+00000'+00491'-32768'+00000'-32768'-00008'+01020'+00350'
 8: 8:32,659'1'0'1'0'0'1'1'1'1'0'1'0'0'0'1'0'+00400'+01800'+02246'+07819'+07642'+00000'+00000'+00491'-32768'+00000'-32768'-00008'+01020'+01000'
 8: 8:32,900'1'0'1'0'0'1'1'1'1'0'1'0'0'0'1'0'+00348'+01689'+02223'+07821'+07642'+00000'+00017'+00491'-32768'+00000'-32768'-00008'+01020'+01000'
 8: 8:33,170'1'0'1'0'0'1'1'1'1'0'0'0'0'0'1'0'+00299'+01503'+02164'+07819'+07644'+00000'+00015'+00491'-32768'+00000'-32768'-00008'+00500'+01000'
 8: 8:33,456'1'0'1'0'0'1'1'1'1'0'0'0'0'0'1'0'+00220'+01278'+02057'+07819'+07642'+00000'+00008'+00493'-32768'+00000'-32768'-00008'+00500'+01000'
 8: 8:33,741'1'0'1'0'0'1'1'1'1'0'0'0'0'0'1'0'+00187'+01077'+01937'+07819'+07644'+00000'+00006'+00493'-32768'+00000'-32768'-00008'+00500'+01000'
 8: 8:33,981'1'0'1'0'0'1'1'1'1'0'0'0'0'0'1'0'+00158'+00896'+01818'+07819'+07644'+00000'+00006'+00493'-32768'+00000'-32768'-00008'+00500'+01000'
 8: 8:34,222'1'0'1'0'0'1'1'1'1'0'0'0'0'0'1'0'+00129'+00723'+01700'+07819'+07644'+00000'+00005'+00494'-32768'+00000'-32768'-00008'+00500'+01000'
 8: 8:34,492'1'0'1'0'0'1'1'1'1'0'0'0'0'0'1'0'+00099'+00539'+01573'+07817'+07642'+00000'+00005'+00493'-32768'+00000'-32768'-00008'+00500'+00808'
 8: 8:34,747'1'0'1'0'0'1'1'1'1'0'0'0'0'0'1'0'+00066'+00359'+01440'+07817'+07642'+00000'+00004'+00493'-32768'+00000'-32768'-00008'+00500'+00593'
 8: 8:34,988'1'0'1'0'0'1'1'1'0'0'0'0'1'0'1'0'+00037'+00226'+01319'+07817'+07642'+00000'+00003'+00493'-32768'+00000'-32768'-00008'+00000'+00435'
 8: 8:35,258'0'0'1'0'0'1'1'1'0'0'0'0'1'0'1'0'+00020'+00130'+01213'+07817'+07644'+00000'+00002'+00493'-32768'+00000'-32768'-00008'+00000'+00320'
 8: 8:35,544'0'0'1'0'0'1'1'1'0'0'0'0'1'0'0'0'+00018'+00045'+01102'+07817'+07642'+00000'+00002'+00493'-32768'+00000'-32768'-00008'+00000'+00000'
 8: 8:35,829'0'0'0'0'0'1'1'1'0'0'0'0'1'0'0'0'+00018'+00003'+01011'+07606'+07490'+00000'+00001'+00493'-32768'+00000'-32768'-00008'+00000'+00000'
 8: 8:36, 69'0'0'0'0'0'1'1'1'0'0'0'0'1'0'0'0'+00018'+00000'+00944'+07022'+06944'+00000'+00001'+00493'-32768'+00000'-32768'-00008'+00000'+00000'
 8: 8:36,325'0'0'0'0'0'1'1'1'0'0'0'0'1'0'0'0'+00018'-00002'+00894'+06307'+06277'+00000'+00000'+00493'-32768'+00000'-32768'-00008'+00000'+00000'
 8: 8:36,595'0'0'0'0'0'1'1'1'0'0'0'0'1'0'0'0'+00018'-00002'+00853'+05260'+05288'+00000'+00000'+00493'-32768'+00000'-32768'-00008'+00000'+00000'
 8: 8:36,850'0'0'0'0'0'1'1'1'0'0'0'0'1'0'0'0'+00018'+00000'+00819'+04180'+04244'+00000'+00000'+00493'-32768'+00000'-32768'-00008'+00000'+00000'
 8: 8:37, 91'0'0'0'0'0'1'1'1'0'0'0'0'1'0'0'0'+00018'-00002'+00793'+03105'+03196'+00000'+00000'+00493'-32768'+00000'-32768'-00008'+00000'+00000'
 8: 8:37,346'0'0'0'0'0'1'1'1'0'0'0'0'1'0'0'0'+00018'-00002'+00774'+02141'+02247'+00000'+00000'+00492'-32768'+00000'-32768'-00008'+00000'+00000'
 8: 8:37,632'0'0'0'0'0'1'1'1'0'0'0'0'1'0'0'0'+00018'-00002'+00759'+01022'+01143'+00000'+00000'+00492'-32768'+00000'-32768'-00008'+00000'+00000'
 8: 8:37,872'0'0'0'0'0'1'1'1'0'0'0'0'1'0'0'0'+00018'-00002'+00749'+00267'+00341'+00000'+00000'+00492'-32768'+00000'-32768'-00008'+00000'+00000'
 8: 8:38,127'0'0'0'0'0'1'1'1'0'0'0'0'1'0'0'0'+00018'-00002'+00739'+00000'+00067'+00000'+00000'+00492'-32768'+00000'-32768'-00008'+00000'+00000'
 8: 8:38,398'0'0'0'0'0'1'1'1'0'0'0'0'1'0'0'0'+00018'-00002'+00734'+00000'+00031'+00000'+00000'+00492'-32768'+00000'-32768'-00008'+00000'+00000'
 8: 8:38,653'0'0'0'0'0'1'1'1'0'0'0'0'1'0'0'0'+00018'-00002'+00729'+00000'+00027'+00000'+00000'+00492'-32768'+00000'-32768'-00008'+00000'+00000'
 8: 8:38,923'0'0'0'0'0'1'1'1'0'0'0'0'1'0'0'0'+00018'+00000'+00725'+00000'+00027'+00000'+00000'+00492'-32768'+00000'-32768'-00008'+00000'+00000'
 8: 8:39,194'0'0'0'0'0'1'1'1'0'0'0'0'1'0'0'0'+00018'-00002'+00722'+00000'+00027'+00000'+00000'+00492'-32768'+00000'-32768'-00008'+00000'+00000'
 8: 8:39,449'0'0'0'0'0'1'1'1'0'0'0'0'1'0'0'0'+00018'-00002'+00720'+00000'+00027'+00000'+00000'+00492'-32768'+00000'-32768'-00008'+00000'+00000'
 8: 8:39,705'0'0'0'0'1'1'1'1'1'0'0'1'1'0'0'0'+00018'-00002'+00720'+00000'+00027'+00000'+00000'+00492'-32768'+00000'-32768'-00008'+01000'+01000'
 8: 8:39,975'1'0'1'0'1'1'1'1'1'0'0'1'1'0'0'0'+00019'+00000'+00717'+00000'+00027'+00000'+00000'+00492'-32768'+00000'-32768'-00008'+01000'+01000'
 8: 8:40,230'1'0'1'0'1'1'1'1'1'0'0'1'1'0'0'0'+00056'-00002'+00717'+00000'+00027'+00000'+00000'+00492'-32768'+00000'-32768'-00008'+01000'+01000'
 8: 8:40,501'1'0'1'0'1'1'1'1'1'0'0'1'1'0'0'0'+00160'-00002'+00717'+00000'+00027'+00000'+00000'+00492'-32768'+00000'-32768'-00008'+01000'+01000'
 8: 8:40,741'1'0'1'0'1'1'1'1'1'0'0'1'1'0'0'0'+00250'-00002'+00716'+00000'+00026'+00000'+00000'+00492'-32768'+00000'-32768'-00008'+01000'+01000'
 8: 8:40,996'1'0'1'0'1'1'1'1'1'0'0'1'1'0'0'0'+00331'-00002'+00716'+00000'+00027'+00000'+00000'+00492'-32768'+00000'-32768'-00008'+00650'+00650'
 8: 8:41,267'1'0'1'0'1'1'1'1'1'0'0'1'1'0'0'0'+00420'+00000'+00716'+00000'+00000'+00000'+00000'+00492'-32768'+00000'-32768'-00008'+00650'+00650'
 8: 8:41,507'1'0'1'0'1'1'1'1'1'0'0'1'1'0'0'0'+00485'-00002'+00716'+00000'+00000'+00000'+00000'+00492'-32768'+00000'-32768'-00008'+00650'+00650'
 8: 8:41,777'1'0'1'0'1'1'1'1'1'0'0'1'1'0'0'0'+00546'+00000'+00715'+00000'+00000'+00000'+00000'+00492'-32768'+00000'-32768'-00008'+00650'+00650'
 8: 8:42, 33'1'0'1'0'1'1'1'1'1'0'0'1'1'0'0'0'+00618'-00002'+00715'+00000'+00000'+00000'+00000'+00492'-32768'+00000'-32768'-00008'+00650'+00650'
 8: 8:42,273'1'0'1'0'1'1'1'1'0'1'0'1'1'0'0'0'+00684'-00002'+00715'+00421'+00000'+00000'+00000'+00492'-32768'+00000'-32768'-00008'+00600'+00600'
 8: 8:42,544'1'0'1'0'0'1'1'1'0'0'0'0'1'0'0'0'+00745'-00002'+00715'+02227'+00000'+00000'+00000'+00492'-32768'+00000'-32768'-00008'+00000'+00000'
 8: 8:42,799'0'0'0'0'0'1'1'1'0'0'0'0'1'0'0'0'+00778'-00002'+00715'+04319'+00000'+00000'+00000'+00492'-32768'+00000'-32768'-00008'+00000'+00000'
 8: 8:43, 39'0'0'0'0'0'1'1'1'0'0'0'0'1'0'0'0'+00791'-00001'+00715'+06518'+00000'+00000'+00000'+00492'-32768'+00000'-32768'-00008'+00000'+00000'
 8: 8:43,325'0'0'0'0'1'1'1'1'0'1'0'1'1'0'0'0'+00792'-00001'+00712'+07485'+00000'+00000'+00000'+00492'-32768'+00000'-32768'-00008'+00600'+00600'
 8: 8:43,595'1'0'1'0'1'1'1'1'0'1'0'1'1'0'0'0'+00798'+00000'+00712'+07756'+00012'+00000'+00000'+00492'-32768'+00000'-32768'-00008'+00600'+00600'
 8: 8:43,850'1'0'1'0'1'1'1'1'0'1'0'1'1'0'0'0'+00850'-00002'+00712'+07810'+00167'+00000'+00000'+00492'-32768'+00000'-32768'-00008'+00600'+00600'
 8: 8:44,106'1'0'1'0'1'1'1'1'0'1'0'1'1'0'0'0'+00885'+00003'+00713'+07817'+01416'+00000'+00000'+00492'-32768'+00000'-32768'-00008'+00600'+00600'
 8: 8:44,376'1'0'1'0'1'1'1'1'0'1'0'1'1'0'0'0'+00908'+00005'+00715'+07817'+04095'+00000'+00000'+00493'-32768'+00000'-32768'-00008'+00600'+00600'
 8: 8:44,647'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+00928'+00001'+00720'+07817'+06651'+00000'+00000'+00493'-32768'+00000'-32768'-00008'+00200'+00200'
 8: 8:44,917'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+00942'-00008'+00721'+07817'+07527'+00000'+00000'+00768'-32768'+00000'-32768'-00008'+00200'+00200'
 8: 8:45,187'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+00948'-00015'+00722'+07817'+07630'+00000'+00000'+01075'-32768'+00000'-32768'-00008'+00200'+00200'
 8: 8:45,473'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+00945'-00005'+00728'+07817'+07642'+00000'+00000'+01284'-32768'+00000'-32768'-00008'+00200'+00200'
 8: 8:45,728'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+00945'-00003'+00734'+07817'+07642'+00000'+00000'+01365'-32768'+00000'-32768'-00008'+00200'+00200'
 8: 8:45,999'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+00945'-00002'+00739'+07817'+07642'+00000'+00000'+01422'-32768'+00000'-32768'-00008'+00200'+00200'
 8: 8:46,284'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+00945'-00002'+00744'+07817'+07642'+00000'+00000'+01481'+01892'+00000'-32768'-00008'+00463'+00463'
 8: 8:46,524'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+00947'-00006'+00747'+07817'+07642'+00000'+00000'+01485'+01892'+00000'-32768'-00008'+00463'+00463'
 8: 8:46,780'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+00947'-00008'+00749'+07817'+07642'+00000'+00000'+01485'+01892'+00000'-32768'-00008'+00463'+00463'
 8: 8:47, 80'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+00947'-00009'+00751'+07819'+07642'+00000'+00000'+01486'+01892'+00000'-32768'-00008'+00463'+00463'
 8: 8:47,351'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+00947'-00008'+00754'+07817'+07642'+00000'+00000'+01487'+01892'+00000'-32768'-00008'+00463'+00463'
 8: 8:47,621'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+00947'-00008'+00754'+07817'+07642'+00000'+00000'+01489'+01892'+00000'-32768'-00008'+00463'+00463'
 8: 8:47,891'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+00947'-00009'+00756'+07819'+07642'+00000'+00000'+01490'+01892'+00000'-32768'-00008'+00463'+00463'
 8: 8:48,147'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+00947'-00009'+00756'+07817'+07642'+00000'+00000'+01491'+01892'+00000'-32768'-00008'+00463'+00463'
 8: 8:48,387'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+00947'-00008'+00759'+07817'+07642'+00000'+00000'+01492'+01892'+00000'-32768'-00008'+00463'+00463'
 8: 8:48,657'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+00947'-00009'+00759'+07817'+07642'+00000'+00000'+01493'+01892'+00000'-32768'-00008'+00463'+00463'
 8: 8:48,898'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+00947'-00009'+00759'+07819'+07642'+00000'+00000'+01495'+01892'+00000'-32768'-00008'+00463'+00463'
 8: 8:49,153'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+00947'-00009'+00761'+07817'+07642'+00000'+00000'+01496'+01892'+00000'-32768'-00008'+00463'+00463'
 8: 8:49,393'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+00947'-00009'+00761'+07817'+07642'+00000'+00000'+01497'+01892'+00000'-32768'-00008'+00463'+00463'
 8: 8:49,664'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+00947'-00009'+00761'+07817'+07642'+00000'+00000'+01498'+01892'+00000'-32768'-00008'+00463'+00463'
 8: 8:49,919'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+00948'-00012'+00761'+07817'+07642'+00002'+00000'+01504'+01892'+00000'+00576'-00008'+00463'+00463'
 8: 8:50,190'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+00950'-00016'+00761'+07817'+07642'+00005'+00000'+01504'+01892'+00000'+00848'-00008'+00463'+00463'
 8: 8:50,460'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+00952'-00020'+00761'+07817'+07642'+00006'+00000'+01504'+01892'+00000'+00864'-00008'+00463'+00463'
 8: 8:50,745'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+00955'-00025'+00761'+07817'+07642'+00006'+00000'+01504'+01892'+00000'+00864'-00008'+00463'+00463'
 8: 8:50,986'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+00957'-00029'+00759'+07817'+07642'+00008'+00000'+01505'+01892'+00000'+01088'-00008'+00463'+00463'
 8: 8:51,271'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+00959'-00032'+00756'+07817'+07642'+00010'+00000'+01506'+01892'+00000'+01104'-00008'+00463'+00463'
 8: 8:51,527'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+00962'-00034'+00756'+07817'+07642'+00012'+00000'+01508'+01892'+00000'+01120'-00008'+00463'+00463'
 8: 8:51,797'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+00964'-00035'+00755'+07817'+07644'+00018'+00001'+01509'+01892'+00000'+01352'-00008'+00463'+00463'
 8: 8:52, 82'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+00965'-00037'+00754'+07817'+07642'+00025'+00001'+01510'+01892'+00000'+01380'-00008'+00463'+00463'
 8: 8:52,368'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+00967'-00039'+00754'+07817'+07642'+00034'+00001'+01512'+01892'+00000'+01604'-00008'+00463'+00463'
 8: 8:52,653'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+00969'-00042'+00754'+07817'+07642'+00044'+00001'+01513'+01892'+00000'+01624'-00008'+00463'+00463'
 8: 8:52,939'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+00970'-00046'+00753'+07817'+07642'+00056'+00001'+01515'+01892'+00000'+01648'-00008'+00463'+00463'
 8: 8:53,209'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+00972'-00050'+00751'+07817'+07642'+00068'+00001'+01516'+01892'+00000'+01860'-00008'+00463'+00463'
 8: 8:53,494'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+00973'-00054'+00751'+07817'+07642'+00079'+00001'+01517'+01892'+00000'+01871'-00008'+00463'+00463'
 8: 8:53,735'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+00974'-00056'+00749'+07817'+07642'+00088'+00001'+01518'+01892'+00000'+01880'-00008'+00463'+00463'
 8: 8:54,  5'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+00976'-00057'+00749'+07817'+07642'+00097'+00001'+01518'+01892'+00000'+01889'-00008'+00463'+00463'
 8: 8:54,260'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+00977'-00058'+00749'+07817'+07642'+00107'+00001'+01518'+01892'+00000'+01899'-00008'+00463'+00463'
 8: 8:54,546'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+00978'-00058'+00749'+07817'+07642'+00116'+00001'+01518'+01892'+00000'+01908'-00008'+00463'+00463'
 8: 8:54,801'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+00980'-00059'+00751'+07817'+07642'+00125'+00001'+01518'+01872'+00000'+01917'-00008'-00008'-00008'
 8: 8:55, 57'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+00981'-00062'+00751'+07817'+07642'+00127'+00002'+01518'+01872'+00000'+01919'-00008'-00008'-00008'
 8: 8:55,312'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+00981'-00067'+00751'+07817'+07642'+00125'+00026'+01518'+01872'+00000'+01917'-00008'-00008'-00008'
 8: 8:55,567'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+00982'-00068'+00751'+07817'+07642'+00124'+00073'+01518'+01872'+00000'+01916'-00008'-00008'-00008'
 8: 8:55,853'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+00982'-00067'+00754'+07817'+07642'+00124'+00095'+01518'+01872'+00000'+01916'-00001'-00001'-00001'
 8: 8:56,108'1'0'1'0'1'1'1'1'0'1'0'1'1'1'0'0'+00982'-00068'+00756'+07817'+07642'+00124'+00113'+01518'+01872'+00000'+01916'-00001'-00001'-00001'
